,tome,chapitre,section,id,count,gender,number,mentions,agent,patient,mod,poss,action,affect_emotion,body_parts,capability_obligation,cognition,communication,environment,existence_state,human_relations,motion,not_a_valid_character_attribute,perception,personality_traits,physical_objects,physical_traits,possession,sociological
22,TOME_I,CHAPITRE_PREMIER,II,0,"{'occurrence': 52, 'mention_ratio': 0.25}","{'ratio': 0.42310000000000003, 'inference': {'Male': 0.0, 'Female': 1.0}, 'max': 1.0, 'argmax': 'Female'}","{'ratio': 0.9231, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'la belle hélène', 'c': 1}, {'n': 'la toute jeune et toute mignonne princesse bolkonsky', 'c': 1}, {'n': 'mlle schérer', 'c': 1}, {'n': 'la jeune princesse bolkonsky', 'c': 1}, {'n': 'lise', 'c': 1}], 'common': [{'n': 'la fille du prince basile', 'c': 1}, {'n': 'la plus séduisante femme', 'c': 1}, {'n': 'cette jeune femme', 'c': 1}, {'n': 'la petite princesse', 'c': 1}, {'n': 'cette petite princesse', 'c': 1}, {'n': 'une pauvre malade', 'c': 1}, {'n': 'petite princesse', 'c': 1}], 'pronoun': [{'n': 'son', 'c': 9}, {'n': 'elle', 'c': 7}, {'n': 'lui', 'c': 4}, {'n': 'sa', 'c': 3}, {'n': '-elle', 'c': 3}, {'n': 'ma', 'c': 2}, {'n': 'mon', 'c': 2}, {'n': 'me', 'c': 2}, {'n': ""m'"", 'c': 2}, {'n': 'la', 'c': 1}, {'n': 'qui', 'c': 1}, {'n': 'ses', 'c': 1}, {'n': ""j'"", 'c': 1}, {'n': 'vous', 'c': 1}, {'n': '-vous', 'c': 1}]}","[{'w': 'emmener', 'i': 63}, {'w': 'rendre', 'i': 68}, {'w': 'porter', 'i': 228}, {'w': 'apporter', 'i': 378}, {'w': 'faire', 'i': 422}, {'w': 'faire', 'i': 550}, {'w': 'asseoir', 'i': 577}, {'w': 'apporter', 'i': 615}, {'w': 'dire', 'i': 619}, {'w': 'étendre', 'i': 668}, {'w': 'continuer', 'i': 722}, {'w': 'dire', 'i': 751}, {'w': 'mettre', 'i': 766}]","[{'w': 'admirer', 'i': 467}, {'w': 'abandonner', 'i': 720}, {'w': 'inquiéter', 'i': 1110}]","[{'w': 'bel', 'i': 56}, {'w': 'toilette', 'i': 83}, {'w': 'séduisant', 'i': 100}, {'w': 'jeune', 'i': 107}, {'w': 'mignon', 'i': 110}, {'w': 'jeune', 'i': 374}, {'w': 'gracieux', 'i': 436}, {'w': 'jeune', 'i': 469}, {'w': 'plein', 'i': 472}, {'w': 'mère', 'i': 486}, {'w': 'petit', 'i': 548}, {'w': 'petit', 'i': 785}, {'w': 'pauvre', 'i': 1036}, {'w': 'petit', 'i': 1084}]","[{'w': 'père', 'i': 65}, {'w': 'corsage', 'i': 96}, {'w': 'situation', 'i': 124}, {'w': 'tante', 'i': 183}, {'w': 'tante', 'i': 195}, {'w': 'ouvrage', 'i': 380}, {'w': 'lèvre', 'i': 391}, {'w': 'sourire', 'i': 534}, {'w': 'dent', 'i': 544}, {'w': 'robe', 'i': 573}, {'w': 'plaisir', 'i': 606}, {'w': 'ouvrage', 'i': 617}, {'w': 'sac', 'i': 624}, {'w': 'robe', 'i': 677}, {'w': 'mari', 'i': 718}]",4,2,4,0,0,4,0,1,5,4,0,2,3,6,7,0,3
23,TOME_I,CHAPITRE_PREMIER,II,1,"{'occurrence': 19, 'mention_ratio': 0.0913}","{'ratio': 0.4737, 'inference': {'Male': 0.0, 'Female': 1.0}, 'max': 1.0, 'argmax': 'Female'}","{'ratio': 0.6842, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'annette', 'c': 1}], 'common': [{'n': 'ma tante', 'c': 2}, {'n': 'une petite vieille coiffée de nœuds gigantesques', 'c': 1}, {'n': 'sa tante »', 'c': 1}, {'n': 'cette tante inconnue et inutile', 'c': 1}, {'n': 'la tante', 'c': 1}, {'n': ""l' impératrice"", 'c': 1}, {'n': 'la vieille dame', 'c': 1}, {'n': '« la tante', 'c': 1}, {'n': '« la tante »', 'c': 1}], 'pronoun': [{'n': 'qui', 'c': 2}, {'n': 'son', 'c': 1}, {'n': 'lui', 'c': 1}, {'n': 'sienne', 'c': 1}, {'n': 'sa', 'c': 1}, {'n': 'vous', 'c': 1}, {'n': 'votre', 'c': 1}]}","[{'w': 'intéresser', 'i': 270}, {'w': 'employer', 'i': 296}, {'w': 'écrire', 'i': 650}]","[{'w': 'voir', 'i': 181}, {'w': 'connaître', 'i': 191}, {'w': 'quitter', 'i': 1114}]","[{'w': 'petit', 'i': 212}, {'w': 'inconnu', 'i': 264}, {'w': 'inutile', 'i': 266}, {'w': 'propre', 'i': 316}, {'w': 'vieux', 'i': 364}]","[{'w': 'apparition', 'i': 224}, {'w': 'majesté', 'i': 322}, {'w': 'soirée', 'i': 653}]",0,0,0,0,2,2,0,1,1,1,1,1,0,1,1,0,3
24,TOME_I,CHAPITRE_PREMIER,II,2,"{'occurrence': 15, 'mention_ratio': 0.0721}","{'ratio': 0.5333, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 0.8, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'pierre', 'c': 1}, {'n': 'monsieur pierre', 'c': 1}], 'common': [{'n': 'un jeune homme , gros et lourd', 'c': 1}, {'n': 'le jeune homme', 'c': 1}, {'n': 'sa majesté', 'c': 1}], 'pronoun': [{'n': 'il', 'c': 3}, {'n': 'le', 'c': 2}, {'n': 'son', 'c': 1}, {'n': ""l'"", 'c': 1}, {'n': 'vous', 'c': 1}, {'n': 'lui', 'c': 1}, {'n': '-vous', 'c': 1}]}","[{'w': 'faire', 'i': 814}, {'w': 'porter', 'i': 822}, {'w': 'arriver', 'i': 885}, {'w': 'montrer', 'i': 898}, {'w': 'connaître', 'i': 1143}]","[{'w': 'accueillir', 'i': 910}, {'w': 'distinguer', 'i': 1010}, {'w': 'présenter', 'i': 1055}]","[{'w': 'jeune', 'i': 803}, {'w': 'gros', 'i': 806}, {'w': 'lourd', 'i': 808}, {'w': 'jeune', 'i': 873}]","[{'w': 'vue', 'i': 927}, {'w': 'santé', 'i': 1131}]",1,0,0,0,1,0,0,1,0,4,0,3,0,0,3,0,1
25,TOME_I,CHAPITRE_PREMIER,II,3,"{'occurrence': 11, 'mention_ratio': 0.0529}","{'ratio': 0.5455, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'pierre', 'c': 1}], 'common': [], 'pronoun': [{'n': 'il', 'c': 5}, {'n': 'sa', 'c': 1}, {'n': 'lui', 'c': 1}, {'n': 'ses', 'c': 1}, {'n': ""l'"", 'c': 1}, {'n': 'son', 'c': 1}]}","[{'w': 'savoir', 'i': 1503}, {'w': 'avoir', 'i': 1506}, {'w': 'craindre', 'i': 1546}, {'w': 'attendre', 'i': 1574}, {'w': 'arrêter', 'i': 1594}]","[{'w': 'attirer', 'i': 1590}]",[],"[{'w': 'soirée', 'i': 1498}, {'w': 'avis', 'i': 1602}]",0,1,0,0,3,0,0,0,0,0,2,2,0,0,0,0,0
26,TOME_I,CHAPITRE_PREMIER,II,4,"{'occurrence': 9, 'mention_ratio': 0.043300000000000005}","{'ratio': 0.33330000000000004, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 0.8889, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'pierre', 'c': 1}], 'common': [], 'pronoun': [{'n': 'ses', 'c': 2}, {'n': 'lui', 'c': 2}, {'n': 'il', 'c': 2}, {'n': ""l'"", 'c': 1}, {'n': '-vous', 'c': 1}]}","[{'w': 'balbutier', 'i': 1058}, {'w': 'sourire', 'i': 1079}, {'w': 'saluer', 'i': 1082}]","[{'w': 'arrêter', 'i': 1138}]",[],"[{'w': 'oeil', 'i': 1070}, {'w': 'connaissance', 'i': 1091}]",1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1
27,TOME_I,CHAPITRE_PREMIER,II,5,"{'occurrence': 9, 'mention_ratio': 0.043300000000000005}","{'ratio': 0.4444, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 0.7778, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'pierre', 'c': 1}], 'common': [{'n': 'ce jeune homme', 'c': 1}], 'pronoun': [{'n': 'il', 'c': 2}, {'n': 'ses', 'c': 2}, {'n': 'sa', 'c': 1}, {'n': 'qui', 'c': 1}, {'n': 'dont', 'c': 1}]}","[{'w': 'rendre', 'i': 1215}, {'w': 'venir', 'i': 1223}, {'w': 'retenir', 'i': 1242}, {'w': 'savoir', 'i': 1304}]",[],"[{'w': 'jeune', 'i': 1299}]","[{'w': 'interlocuteur', 'i': 1229}, {'w': 'pied', 'i': 1261}, {'w': 'flot', 'i': 1329}]",1,0,1,0,1,2,0,0,0,1,1,0,1,0,0,0,0
28,TOME_I,CHAPITRE_PREMIER,II,6,"{'occurrence': 7, 'mention_ratio': 0.0337}","{'ratio': 0.5714, 'inference': {'Male': 0.0, 'Female': 1.0}, 'max': 1.0, 'argmax': 'Female'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'mlle schérer', 'c': 1}], 'common': [], 'pronoun': [{'n': 'elle', 'c': 3}, {'n': 'ses', 'c': 2}, {'n': 'lui', 'c': 1}]}","[{'w': 'dire', 'i': 1288}, {'w': 'imiter', 'i': 1335}]",[],[],"[{'w': 'occupation', 'i': 1312}, {'w': 'souci', 'i': 1453}]",0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
29,TOME_I,CHAPITRE_PREMIER,II,7,"{'occurrence': 6, 'mention_ratio': 0.028800000000000003}","{'ratio': 0, 'inference': {'Male': 0, 'Female': 0}, 'max': 0, 'argmax': 'Null'}","{'ratio': 0.5, 'inference': {'Singular': 0.67, 'Plural': 0.33}, 'max': 0.67, 'argmax': 'Singular'}","{'proper': [], 'common': [{'n': 'ses interlocutrices', 'c': 1}], 'pronoun': [{'n': 'qui', 'c': 2}, {'n': 'dont', 'c': 1}, {'n': ""l' autre"", 'c': 1}, {'n': 'lui', 'c': 1}]}","[{'w': 'vouloir', 'i': 1247}]","[{'w': 'retenir', 'i': 1242}]",[],[],1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30,TOME_I,CHAPITRE_PREMIER,II,8,"{'occurrence': 6, 'mention_ratio': 0.028800000000000003}","{'ratio': 0.33330000000000004, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 0.6667000000000001, 'inference': {'Singular': 0.5, 'Plural': 0.5}, 'max': 0.5, 'argmax': 'Null'}","{'proper': [], 'common': [{'n': 'du nouvel arrivé', 'c': 1}], 'pronoun': [{'n': '-vous', 'c': 2}, {'n': 'le', 'c': 1}, {'n': 'tous', 'c': 1}, {'n': 'leurs', 'c': 1}]}","[{'w': 'voir', 'i': 181}, {'w': 'connaître', 'i': 191}, {'w': 'accomplir', 'i': 256}]","[{'w': 'présenter', 'i': 243}]","[{'w': 'nouveau', 'i': 233}]","[{'w': 'regard', 'i': 231}]",0,0,0,0,1,0,0,0,0,2,1,1,0,1,0,0,0
31,TOME_I,CHAPITRE_PREMIER,II,9,"{'occurrence': 6, 'mention_ratio': 0.028800000000000003}","{'ratio': 0.8333, 'inference': {'Male': 0.0, 'Female': 1.0}, 'max': 1.0, 'argmax': 'Female'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'anna pavlovna', 'c': 1}], 'common': [], 'pronoun': [{'n': 'elle', 'c': 2}, {'n': '-elle', 'c': 1}, {'n': 'sa', 'c': 1}, {'n': 'la', 'c': 1}]}","[{'w': 'craindre', 'i': 997}, {'w': 'dire', 'i': 1040}, {'w': 'présenter', 'i': 1055}]",[],[],"[{'w': 'inquiétude', 'i': 986}, {'w': 'tante', 'i': 1046}]",0,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
32,TOME_I,CHAPITRE_PREMIER,II,10,"{'occurrence': 5, 'mention_ratio': 0.024}","{'ratio': 0.4, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 0.8, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'mortemart', 'c': 1}, {'n': ""l' abbé morio"", 'c': 1}], 'common': [], 'pronoun': [{'n': ""qu'"", 'c': 1}, {'n': 'il', 'c': 1}, {'n': 'ses', 'c': 1}]}","[{'w': 'présenter', 'i': 164}]","[{'w': 'présenter', 'i': 164}]","[{'w': 'autre', 'i': 176}]",[],1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
33,TOME_I,CHAPITRE_PREMIER,II,11,"{'occurrence': 5, 'mention_ratio': 0.024}","{'ratio': 0.6000000000000001, 'inference': {'Male': 0.0, 'Female': 1.0}, 'max': 1.0, 'argmax': 'Female'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'anna pavlovna', 'c': 1}], 'common': [{'n': 'sa tante', 'c': 1}], 'pronoun': [{'n': 'elle', 'c': 1}, {'n': 'ses', 'c': 1}, {'n': 'sa', 'c': 1}]}","[{'w': 'accueillir', 'i': 910}, {'w': 'gratifier', 'i': 916}]",[],[],"[{'w': 'figure', 'i': 941}]",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,TOME_I,CHAPITRE_PREMIER,II,12,"{'occurrence': 4, 'mention_ratio': 0.019200000000000002}","{'ratio': 0.75, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'du prince basile', 'c': 1}, {'n': 'au prince basile', 'c': 1}], 'common': [{'n': 'prince', 'c': 1}], 'pronoun': [{'n': 'sa', 'c': 1}]}",[],[],[],"[{'w': 'fille', 'i': 50}, {'w': 'réponse', 'i': 762}]",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
35,TOME_I,CHAPITRE_PREMIER,II,13,"{'occurrence': 4, 'mention_ratio': 0.019200000000000002}","{'ratio': 0.75, 'inference': {'Male': 0.0, 'Female': 1.0}, 'max': 1.0, 'argmax': 'Female'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'anna pavlovna', 'c': 1}], 'common': [], 'pronoun': [{'n': 'elle', 'c': 1}, {'n': '-elle', 'c': 1}, {'n': ""j'"", 'c': 1}]}","[{'w': 'avoir', 'i': 1105}, {'w': 'arrêter', 'i': 1138}, {'w': 'dire', 'i': 1150}, {'w': 'entendre', 'i': 1165}]",[],[],"[{'w': 'raison', 'i': 1107}]",0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
36,TOME_I,CHAPITRE_PREMIER,II,14,"{'occurrence': 3, 'mention_ratio': 0.014400000000000001}","{'ratio': 0.6667000000000001, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [], 'common': [{'n': 'son père', 'c': 1}, {'n': 'mon mari', 'c': 1}], 'pronoun': [{'n': 'lui', 'c': 1}]}","[{'w': 'abandonner', 'i': 720}]","[{'w': 'emmener', 'i': 63}]",[],[],1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37,TOME_I,CHAPITRE_PREMIER,II,15,"{'occurrence': 3, 'mention_ratio': 0.014400000000000001}","{'ratio': 0, 'inference': {'Male': 0, 'Female': 0}, 'max': 0, 'argmax': 'Null'}","{'ratio': 1.0, 'inference': {'Singular': 0.0, 'Plural': 1.0}, 'max': 1.0, 'argmax': 'Plural'}","{'proper': [], 'common': [], 'pronoun': [{'n': 'ils', 'c': 2}, {'n': 'tous', 'c': 1}]}","[{'w': 'figurer', 'i': 512}]",[],"[{'w': 'aimable', 'i': 528}]",[],0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
38,TOME_I,CHAPITRE_PREMIER,II,16,"{'occurrence': 3, 'mention_ratio': 0.014400000000000001}","{'ratio': 1.0, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'pierre', 'c': 1}], 'common': [], 'pronoun': [{'n': 'le', 'c': 2}]}","[{'w': 'inspirer', 'i': 1445}]","[{'w': 'suivre', 'i': 1457}]",[],[],0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39,TOME_I,CHAPITRE_PREMIER,II,17,"{'occurrence': 2, 'mention_ratio': 0.009600000000000001}","{'ratio': 1.0, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'le prince hippolyte', 'c': 1}, {'n': 'fils du prince basile', 'c': 1}], 'common': [], 'pronoun': []}",[],"[{'w': 'voir', 'i': 147}]",[],"[{'w': 'fils', 'i': 153}]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
40,TOME_I,CHAPITRE_PREMIER,II,18,"{'occurrence': 2, 'mention_ratio': 0.009600000000000001}","{'ratio': 0.5, 'inference': {'Male': 0.0, 'Female': 1.0}, 'max': 1.0, 'argmax': 'Female'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'anna pavlovna', 'c': 1}], 'common': [], 'pronoun': [{'n': 'ses', 'c': 1}]}","[{'w': 'répéter', 'i': 198}]",[],[],"[{'w': 'invité', 'i': 206}]",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
41,TOME_I,CHAPITRE_PREMIER,II,19,"{'occurrence': 2, 'mention_ratio': 0.009600000000000001}","{'ratio': 0, 'inference': {'Male': 0, 'Female': 0}, 'max': 0, 'argmax': 'Null'}","{'ratio': 1.0, 'inference': {'Singular': 0.0, 'Plural': 1.0}, 'max': 1.0, 'argmax': 'Plural'}","{'proper': [], 'common': [{'n': 'ses invités', 'c': 1}], 'pronoun': [{'n': 'les', 'c': 1}]}",[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,TOME_I,CHAPITRE_PREMIER,II,20,"{'occurrence': 2, 'mention_ratio': 0.009600000000000001}","{'ratio': 1.0, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [], 'common': [{'n': 'un général', 'c': 1}], 'pronoun': [{'n': 'il', 'c': 1}]}","[{'w': 'aller', 'i': 737}]",[],[],[],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
43,TOME_I,CHAPITRE_PREMIER,II,21,"{'occurrence': 2, 'mention_ratio': 0.009600000000000001}","{'ratio': 0.5, 'inference': {'Male': 0.0, 'Female': 1.0}, 'max': 1.0, 'argmax': 'Female'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'la belle hélène', 'c': 1}], 'common': [{'n': 'quelle gentille personne', 'c': 1}], 'pronoun': []}",[],[],"[{'w': 'bel', 'i': 776}, {'w': 'gentil', 'i': 781}]",[],0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
44,TOME_I,CHAPITRE_PREMIER,II,22,"{'occurrence': 2, 'mention_ratio': 0.009600000000000001}","{'ratio': 0.5, 'inference': {'Male': 0.0, 'Female': 1.0}, 'max': 1.0, 'argmax': 'Female'}","{'ratio': 0.5, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'catherine', 'c': 1}], 'common': [], 'pronoun': [{'n': 'qui', 'c': 1}]}","[{'w': 'mourir', 'i': 865}]",[],[],[],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
45,TOME_I,CHAPITRE_PREMIER,II,23,"{'occurrence': 2, 'mention_ratio': 0.009600000000000001}","{'ratio': 0.5, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'pierre', 'c': 1}], 'common': [], 'pronoun': [{'n': 'sa', 'c': 1}]}","[{'w': 'quitter', 'i': 1114}]",[],[],"[{'w': 'phrase', 'i': 1128}]",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
46,TOME_I,CHAPITRE_PREMIER,II,24,"{'occurrence': 2, 'mention_ratio': 0.009600000000000001}","{'ratio': 0.5, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': ""l' abbé morio"", 'c': 1}], 'common': [], 'pronoun': [{'n': 'son', 'c': 1}]}",[],"[{'w': 'connaître', 'i': 1143}]",[],"[{'w': 'projet', 'i': 1169}]",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
47,TOME_I,CHAPITRE_PREMIER,II,25,"{'occurrence': 2, 'mention_ratio': 0.009600000000000001}","{'ratio': 0.5, 'inference': {'Male': 0.0, 'Female': 1.0}, 'max': 1.0, 'argmax': 'Female'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'anna pavlovna', 'c': 1}], 'common': [], 'pronoun': [{'n': 'son', 'c': 1}]}","[{'w': 'dire', 'i': 1193}]",[],[],"[{'w': 'rôle', 'i': 1206}]",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
48,TOME_I,CHAPITRE_PREMIER,II,26,"{'occurrence': 2, 'mention_ratio': 0.009600000000000001}","{'ratio': 0.5, 'inference': {'Male': 0.0, 'Female': 1.0}, 'max': 1.0, 'argmax': 'Female'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'anna pavlovna', 'c': 1}], 'common': [], 'pronoun': [{'n': 'sa', 'c': 1}]}","[{'w': 'promener', 'i': 1391}]",[],[],"[{'w': 'bouche', 'i': 1415}]",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
